,timestamp,item,quantity,Category
1764,3/18/2021 13:00,tea,3,beverages
1765,3/18/2021 13:00,ketchup,23,canned food
1766,3/18/2021 13:00,oranges,5,fruits
1767,3/18/2021 13:00,buns,27,bakery
1768,3/18/2021 13:00,hand soap,3,personal care
1769,3/18/2021 13:00,tea,4,beverages
1770,3/18/2021 13:00,shaving cream,30,personal care
1771,3/18/2021 13:00,beef,30,meat
1772,3/18/2021 13:00,hand soap,21,personal care
1773,3/18/2021 14:00,coffee,6,beverages
1774,3/18/2021 14:00,buns,30,bakery
1775,3/18/2021 14:00,apples,4,fruits
1776,3/18/2021 15:00,laundry detergent,19,detergents
1777,3/18/2021 15:00,paper towels,1,toileteries
1778,3/18/2021 15:00,soda,8,beverages
1779,3/18/2021 15:00,coffee,11,beverages
1780,3/18/2021 15:00,all purpose,29,detergents
1781,3/18/2021 16:00,shaving cream,19,personal care
1782,3/18/2021 16:00,beans,14,canned food
1783,3/18/2021 16:00,oranges,13,fruits
1784,3/18/2021 16:00,apples,24,fruits
1785,3/18/2021 16:00,ketchup,29,canned food
1786,3/18/2021 16:00,toilet paper,23,toileteries
1787,3/18/2021 16:00,coffee,22,beverages
1788,3/18/2021 17:00,pork,30,meat
1789,3/18/2021 17:00,ketchup,24,canned food
1790,3/18/2021 17:00,ketchup,12,canned food
1791,3/18/2021 17:00,tea,4,beverages
1792,3/18/2021 17:00,apples,8,fruits
1793,3/18/2021 17:00,shaving cream,13,personal care
1794,3/18/2021 17:00,buns,21,bakery
1795,3/18/2021 17:00,tea,6,beverages
1796,3/18/2021 17:00,all purpose,12,detergents
1797,3/18/2021 17:00,shaving cream,30,personal care
1798,3/18/2021 17:00,hand soap,1,personal care
1799,3/18/2021 17:00,paper towels,10,toileteries
1800,3/18/2021 17:00,apples,25,fruits
1801,3/18/2021 17:00,ketchup,1,canned food
1802,3/18/2021 17:00,hand soap,9,personal care
1803,3/18/2021 17:00,buns,22,bakery
1804,3/18/2021 17:00,buns,5,bakery
1805,3/18/2021 17:00,hand soap,19,personal care
1806,3/18/2021 18:00,paper towels,16,toileteries
1807,3/18/2021 18:00,buns,17,bakery
1808,3/18/2021 18:00,coffee,30,beverages
1809,3/18/2021 18:00,loaves,4,bakery
1810,3/18/2021 18:00,tea,3,beverages
1811,3/18/2021 18:00,pork,17,meat
1812,3/18/2021 18:00,bananas,20,fruits
1813,3/18/2021 18:00,hand soap,30,personal care
1814,3/18/2021 18:00,beans,13,canned food
1815,3/18/2021 18:00,dish soap,1,detergents
1816,3/18/2021 20:00,bananas,17,fruits
1817,3/18/2021 20:00,oranges,19,fruits
1818,3/18/2021 21:00,tea,2,beverages
1819,3/18/2021 21:00,cookies,1,bakery
1820,3/18/2021 21:00,loaves,4,bakery
1821,3/18/2021 21:00,coffee,25,beverages
1822,3/18/2021 21:00,all purpose,12,detergents
1823,3/18/2021 22:00,oranges,23,fruits
1824,3/18/2021 23:00,cupcakes,5,bakery
1825,3/19/2021 7:00,buns,4,bakery
1826,3/19/2021 7:00,beef,20,meat
1827,3/19/2021 7:00,tea,5,beverages
1828,3/19/2021 7:00,oranges,28,fruits
1829,3/19/2021 8:00,coffee,28,beverages
1830,3/19/2021 8:00,loaves,6,bakery
1831,3/19/2021 8:00,apples,26,fruits
1832,3/19/2021 8:00,apples,2,fruits
1833,3/19/2021 8:00,laundry detergent,16,detergents
1834,3/19/2021 9:00,toilet paper,16,toileteries
1835,3/19/2021 9:00,oranges,28,fruits
1836,3/19/2021 10:00,buns,19,bakery
1837,3/19/2021 10:00,all purpose,24,detergents
1838,3/19/2021 10:00,loaves,1,bakery
1839,3/19/2021 10:00,coffee,17,beverages
1840,3/19/2021 10:00,tea,4,beverages
1841,3/19/2021 10:00,soda,30,beverages
1842,3/19/2021 11:00,bananas,5,fruits
1843,3/19/2021 11:00,shampoo,13,personal care
1844,3/19/2021 11:00,beef,3,meat
1845,3/19/2021 11:00,hand soap,16,personal care
1846,3/19/2021 11:00,chicken,6,meat
1847,3/19/2021 11:00,all purpose,14,detergents
1848,3/19/2021 11:00,oranges,15,fruits
1849,3/19/2021 11:00,bananas,3,fruits
1850,3/19/2021 11:00,oranges,9,fruits
1851,3/19/2021 12:00,pork,3,meat
1852,3/19/2021 12:00,cupcakes,12,bakery
1853,3/19/2021 12:00,shampoo,3,personal care
1854,3/19/2021 12:00,shampoo,8,personal care
1855,3/19/2021 12:00,buns,5,bakery
1856,3/19/2021 12:00,coffee,29,beverages
1857,3/19/2021 12:00,beans,9,canned food
1858,3/19/2021 12:00,tea,6,beverages
1859,3/19/2021 12:00,pork,23,meat
1860,3/19/2021 12:00,shampoo,15,personal care
1861,3/19/2021 12:00,shampoo,12,personal care
1862,3/19/2021 13:00,apples,18,fruits
1863,3/19/2021 13:00,all purpose,11,detergents
1864,3/19/2021 13:00,tea,5,beverages
1865,3/19/2021 13:00,bananas,8,fruits
1866,3/19/2021 14:00,pork,9,meat
1867,3/19/2021 14:00,cupcakes,8,bakery
1868,3/19/2021 14:00,laundry detergent,19,detergents
1869,3/19/2021 14:00,shampoo,5,personal care
1870,3/19/2021 14:00,dish soap,2,detergents
1871,3/19/2021 14:00,dish soap,15,detergents
1872,3/19/2021 14:00,beef,24,meat
1873,3/19/2021 15:00,ketchup,1,canned food
1874,3/19/2021 15:00,laundry detergent,9,detergents
1875,3/19/2021 15:00,paper towels,6,toileteries
1876,3/19/2021 15:00,buns,12,bakery
1877,3/19/2021 15:00,buns,3,bakery
1878,3/19/2021 16:00,paper towels,11,toileteries
1879,3/19/2021 16:00,loaves,10,bakery
1880,3/19/2021 16:00,apples,14,fruits
1881,3/19/2021 16:00,beans,13,canned food
1882,3/19/2021 17:00,tilapia,11,meat
1883,3/19/2021 17:00,soda,13,beverages
1884,3/19/2021 17:00,loaves,9,bakery
1885,3/19/2021 17:00,all purpose,17,detergents
1886,3/19/2021 17:00,toilet paper,30,toileteries
1887,3/19/2021 17:00,shampoo,15,personal care
1888,3/19/2021 17:00,apples,30,fruits
1889,3/19/2021 17:00,laundry detergent,13,detergents
1890,3/19/2021 17:00,beef,26,meat
1891,3/19/2021 17:00,pork,30,meat
1892,3/19/2021 17:00,shaving cream,11,personal care
1893,3/19/2021 17:00,coffee,21,beverages
1894,3/19/2021 17:00,paper towels,7,toileteries
1895,3/19/2021 18:00,loaves,2,bakery
1896,3/19/2021 18:00,shampoo,16,personal care
1897,3/19/2021 18:00,toilet paper,5,toileteries
1898,3/19/2021 18:00,all purpose,30,detergents
1899,3/19/2021 18:00,tea,4,beverages
1900,3/19/2021 18:00,dish soap,4,detergents
1901,3/19/2021 18:00,coffee,18,beverages
1902,3/19/2021 18:00,paper towels,12,toileteries
1903,3/19/2021 18:00,soda,4,beverages
1904,3/19/2021 19:00,shaving cream,5,personal care
1905,3/19/2021 19:00,cupcakes,9,bakery
1906,3/19/2021 19:00,buns,28,bakery
1907,3/19/2021 19:00,cookies,1,bakery
1908,3/19/2021 19:00,chicken,26,meat
1909,3/19/2021 19:00,ketchup,14,canned food
1910,3/19/2021 19:00,tilapia,4,meat
1911,3/19/2021 19:00,cookies,2,bakery
1912,3/19/2021 19:00,cookies,4,bakery
1913,3/19/2021 20:00,paper towels,11,toileteries
1914,3/19/2021 20:00,cupcakes,12,bakery
1915,3/19/2021 20:00,beans,4,canned food
1916,3/19/2021 20:00,cookies,3,bakery
1917,3/19/2021 21:00,shaving cream,12,personal care
1918,3/19/2021 21:00,apples,23,fruits
1919,3/19/2021 21:00,all purpose,24,detergents
1920,3/19/2021 21:00,beef,22,meat
1921,3/19/2021 21:00,all purpose,6,detergents
1922,3/19/2021 21:00,chicken,11,meat
1923,3/19/2021 21:00,hand soap,25,personal care
1924,3/19/2021 22:00,cookies,1,bakery
1925,3/19/2021 22:00,chicken,7,meat
1926,3/19/2021 22:00,pork,29,meat
1927,3/19/2021 22:00,cupcakes,10,bakery
1928,3/19/2021 23:00,coffee,17,beverages
1929,3/19/2021 23:00,beans,13,canned food
1930,3/20/2021 8:00,tilapia,6,meat
1931,3/20/2021 8:00,cupcakes,9,bakery
1932,3/20/2021 8:00,laundry detergent,13,detergents
1933,3/20/2021 8:00,beef,22,meat
1934,3/20/2021 9:00,hand soap,27,personal care
1935,3/20/2021 9:00,shaving cream,12,personal care
1936,3/20/2021 10:00,cookies,1,bakery
1937,3/20/2021 11:00,ketchup,14,canned food
1938,3/20/2021 11:00,dish soap,3,detergents
1939,3/20/2021 11:00,oranges,23,fruits
1940,3/20/2021 11:00,paper towels,19,toileteries
1941,3/20/2021 11:00,pork,20,meat
1942,3/20/2021 11:00,beef,27,meat
1943,3/20/2021 11:00,cookies,1,bakery
1944,3/20/2021 11:00,beef,3,meat
1945,3/20/2021 11:00,shaving cream,9,personal care
1946,3/20/2021 12:00,paper towels,2,toileteries
1947,3/20/2021 12:00,shampoo,6,personal care
1948,3/20/2021 12:00,bananas,11,fruits
1949,3/20/2021 12:00,cupcakes,11,bakery
1950,3/20/2021 12:00,shaving cream,16,personal care
1951,3/20/2021 12:00,toilet paper,20,toileteries
1952,3/20/2021 12:00,beans,12,canned food
1953,3/20/2021 12:00,chicken,1,meat
1954,3/20/2021 13:00,all purpose,18,detergents
1955,3/20/2021 13:00,oranges,15,fruits
1956,3/20/2021 13:00,laundry detergent,22,detergents
1957,3/20/2021 13:00,oranges,17,fruits
1958,3/20/2021 13:00,beans,1,canned food
1959,3/20/2021 13:00,shampoo,16,personal care
1960,3/20/2021 13:00,hand soap,5,personal care
1961,3/20/2021 13:00,tilapia,8,meat
1962,3/20/2021 13:00,all purpose,29,detergents
1963,3/20/2021 13:00,paper towels,15,toileteries
1964,3/20/2021 13:00,shaving cream,15,personal care
1965,3/20/2021 14:00,laundry detergent,7,detergents
1966,3/20/2021 14:00,laundry detergent,22,detergents
1967,3/20/2021 15:00,loaves,3,bakery
1968,3/20/2021 15:00,tea,3,beverages
1969,3/20/2021 15:00,soda,2,beverages
1970,3/20/2021 15:00,bananas,17,fruits
1971,3/20/2021 15:00,hand soap,1,personal care
1972,3/20/2021 16:00,shaving cream,14,personal care
1973,3/20/2021 16:00,soda,28,beverages
1974,3/20/2021 16:00,tilapia,3,meat
1975,3/20/2021 16:00,coffee,13,beverages
1976,3/20/2021 17:00,shampoo,18,personal care
1977,3/20/2021 17:00,hand soap,8,personal care
1978,3/20/2021 17:00,paper towels,12,toileteries
1979,3/20/2021 17:00,cookies,2,bakery
1980,3/20/2021 17:00,bananas,14,fruits
1981,3/20/2021 17:00,paper towels,16,toileteries
1982,3/20/2021 17:00,shaving cream,14,personal care
1983,3/20/2021 17:00,cookies,4,bakery
1984,3/20/2021 17:00,oranges,12,fruits
1985,3/20/2021 18:00,tilapia,5,meat
1986,3/20/2021 18:00,toilet paper,1,toileteries
1987,3/20/2021 18:00,tea,6,beverages
1988,3/20/2021 18:00,bananas,11,fruits
1989,3/20/2021 18:00,shaving cream,22,personal care
1990,3/20/2021 18:00,apples,3,fruits
1991,3/20/2021 18:00,laundry detergent,1,detergents
1992,3/20/2021 18:00,tea,3,beverages
1993,3/20/2021 18:00,bananas,12,fruits
1994,3/20/2021 18:00,coffee,30,beverages
1995,3/20/2021 18:00,oranges,20,fruits
1996,3/20/2021 19:00,bananas,10,fruits
1997,3/20/2021 19:00,bananas,28,fruits
1998,3/20/2021 19:00,all purpose,26,detergents
1999,3/20/2021 19:00,dish soap,16,detergents
2000,3/20/2021 19:00,dish soap,5,detergents
2001,3/20/2021 19:00,laundry detergent,11,detergents
2002,3/20/2021 20:00,oranges,21,fruits
2003,3/20/2021 20:00,dish soap,2,detergents
2004,3/20/2021 20:00,shaving cream,9,personal care
2005,3/20/2021 20:00,cookies,4,bakery
2006,3/20/2021 20:00,laundry detergent,19,detergents
2007,3/20/2021 21:00,cupcakes,7,bakery
2008,3/20/2021 21:00,tilapia,8,meat
2009,3/20/2021 21:00,all purpose,8,detergents
2010,3/20/2021 21:00,cupcakes,7,bakery
2011,3/20/2021 21:00,tea,4,beverages
2012,3/20/2021 21:00,dish soap,14,detergents
2013,3/20/2021 21:00,toilet paper,13,toileteries
2014,3/20/2021 21:00,tea,6,beverages
2015,3/20/2021 21:00,dish soap,24,detergents
2016,3/20/2021 22:00,apples,24,fruits
2017,3/20/2021 23:00,shaving cream,4,personal care
2018,3/21/2021 8:00,loaves,9,bakery
2019,3/21/2021 8:00,tilapia,13,meat
2020,3/21/2021 8:00,beans,13,canned food
2021,3/21/2021 8:00,dish soap,4,detergents
2022,3/21/2021 9:00,bananas,28,fruits
2023,3/21/2021 9:00,all purpose,14,detergents
2024,3/21/2021 9:00,beans,8,canned food
2025,3/21/2021 9:00,chicken,2,meat
2026,3/21/2021 9:00,soda,29,beverages
2027,3/21/2021 9:00,chicken,5,meat
2028,3/21/2021 10:00,coffee,18,beverages
2029,3/21/2021 10:00,all purpose,3,detergents
2030,3/21/2021 10:00,chicken,29,meat
2031,3/21/2021 10:00,oranges,1,fruits
2032,3/21/2021 10:00,shampoo,2,personal care
2033,3/21/2021 10:00,soda,13,beverages
2034,3/21/2021 10:00,laundry detergent,21,detergents
2035,3/21/2021 10:00,chicken,17,meat
2036,3/21/2021 11:00,soda,27,beverages
2037,3/21/2021 11:00,shampoo,16,personal care
2038,3/21/2021 11:00,paper towels,6,toileteries
2039,3/21/2021 11:00,all purpose,12,detergents
2040,3/21/2021 11:00,beef,13,meat
2041,3/21/2021 11:00,cupcakes,13,bakery
2042,3/21/2021 11:00,chicken,2,meat
2043,3/21/2021 11:00,shaving cream,22,personal care
2044,3/21/2021 12:00,toilet paper,11,toileteries
2045,3/21/2021 12:00,chicken,2,meat
2046,3/21/2021 12:00,buns,30,bakery
2047,3/21/2021 12:00,bananas,27,fruits
2048,3/21/2021 13:00,toilet paper,30,toileteries
2049,3/21/2021 13:00,bananas,19,fruits
2050,3/21/2021 13:00,bananas,11,fruits
2051,3/21/2021 13:00,hand soap,13,personal care
2052,3/21/2021 13:00,bananas,27,fruits
2053,3/21/2021 13:00,apples,6,fruits
2054,3/21/2021 13:00,tea,1,beverages
2055,3/21/2021 13:00,tea,2,beverages
2056,3/21/2021 13:00,loaves,10,bakery
2057,3/21/2021 14:00,beans,8,canned food
2058,3/21/2021 14:00,paper towels,2,toileteries
2059,3/21/2021 15:00,cupcakes,13,bakery
2060,3/21/2021 15:00,pork,6,meat
2061,3/21/2021 15:00,beans,4,canned food
2062,3/21/2021 15:00,pork,7,meat
2063,3/21/2021 16:00,shaving cream,7,personal care
2064,3/21/2021 16:00,tea,6,beverages
2065,3/21/2021 16:00,chicken,13,meat
2066,3/21/2021 16:00,paper towels,19,toileteries
2067,3/21/2021 16:00,laundry detergent,22,detergents
2068,3/21/2021 16:00,ketchup,27,canned food
2069,3/21/2021 17:00,beef,24,meat
2070,3/21/2021 17:00,bananas,27,fruits
2071,3/21/2021 17:00,tilapia,3,meat
2072,3/21/2021 17:00,ketchup,8,canned food
2073,3/21/2021 17:00,bananas,10,fruits
2074,3/21/2021 17:00,oranges,12,fruits
2075,3/21/2021 17:00,coffee,7,beverages
2076,3/21/2021 18:00,beef,29,meat
2077,3/21/2021 18:00,pork,18,meat
2078,3/21/2021 18:00,coffee,30,beverages
2079,3/21/2021 18:00,apples,4,fruits
2080,3/21/2021 18:00,hand soap,5,personal care
2081,3/21/2021 18:00,coffee,7,beverages
2082,3/21/2021 18:00,tea,6,beverages
2083,3/21/2021 18:00,cookies,4,bakery
2084,3/21/2021 18:00,oranges,20,fruits
2085,3/21/2021 18:00,cupcakes,11,bakery
2086,3/21/2021 18:00,tea,3,beverages
2087,3/21/2021 18:00,all purpose,4,detergents
2088,3/21/2021 19:00,cookies,3,bakery
2089,3/21/2021 19:00,chicken,27,meat
2090,3/21/2021 19:00,shaving cream,23,personal care
2091,3/21/2021 19:00,all purpose,18,detergents
2092,3/21/2021 19:00,soda,22,beverages
2093,3/21/2021 19:00,loaves,3,bakery
2094,3/21/2021 20:00,beans,4,canned food
2095,3/21/2021 20:00,cookies,4,bakery
2096,3/21/2021 20:00,shampoo,9,personal care
2097,3/21/2021 20:00,oranges,4,fruits
2098,3/21/2021 20:00,beef,2,meat
2099,3/21/2021 21:00,apples,2,fruits
2100,3/21/2021 21:00,shampoo,16,personal care
2101,3/21/2021 21:00,tilapia,13,meat
2102,3/21/2021 21:00,dish soap,12,detergents
2103,3/21/2021 23:00,shampoo,8,personal care
2104,3/21/2021 23:00,tea,6,beverages
2105,3/22/2021 8:00,tea,5,beverages
2106,3/22/2021 8:00,coffee,21,beverages
2107,3/22/2021 8:00,hand soap,3,personal care
2108,3/22/2021 8:00,beef,23,meat
2109,3/22/2021 8:00,soda,1,beverages
2110,3/22/2021 8:00,laundry detergent,5,detergents
2111,3/22/2021 9:00,beef,11,meat
2112,3/22/2021 10:00,tea,2,beverages
2113,3/22/2021 10:00,tea,6,beverages
2114,3/22/2021 10:00,loaves,3,bakery
2115,3/22/2021 10:00,chicken,12,meat
2116,3/22/2021 10:00,ketchup,17,canned food
2117,3/22/2021 10:00,bananas,12,fruits
2118,3/22/2021 10:00,paper towels,1,toileteries
2119,3/22/2021 10:00,pork,28,meat
2120,3/22/2021 11:00,coffee,2,beverages
2121,3/22/2021 11:00,shaving cream,19,personal care
2122,3/22/2021 11:00,apples,23,fruits
2123,3/22/2021 11:00,dish soap,3,detergents
2124,3/22/2021 11:00,toilet paper,24,toileteries
2125,3/22/2021 11:00,beans,4,canned food
2126,3/22/2021 12:00,hand soap,20,personal care
2127,3/22/2021 12:00,oranges,19,fruits
2128,3/22/2021 12:00,bananas,30,fruits
2129,3/22/2021 12:00,all purpose,20,detergents
2130,3/22/2021 12:00,dish soap,9,detergents
2131,3/22/2021 12:00,shampoo,18,personal care
2132,3/22/2021 12:00,hand soap,23,personal care
2133,3/22/2021 12:00,buns,10,bakery
2134,3/22/2021 12:00,coffee,6,beverages
2135,3/22/2021 12:00,bananas,14,fruits
2136,3/22/2021 12:00,soda,21,beverages
2137,3/22/2021 12:00,oranges,26,fruits
2138,3/22/2021 12:00,cookies,2,bakery
2139,3/22/2021 12:00,beef,25,meat
2140,3/22/2021 13:00,apples,26,fruits
2141,3/22/2021 13:00,chicken,28,meat
2142,3/22/2021 13:00,cupcakes,6,bakery
2143,3/22/2021 13:00,buns,23,bakery
2144,3/22/2021 13:00,apples,11,fruits
2145,3/22/2021 13:00,chicken,9,meat
2146,3/22/2021 13:00,chicken,12,meat
2147,3/22/2021 13:00,shampoo,18,personal care
2148,3/22/2021 13:00,apples,29,fruits
2149,3/22/2021 13:00,beef,13,meat
2150,3/22/2021 13:00,beef,7,meat
2151,3/22/2021 14:00,cookies,1,bakery
2152,3/22/2021 14:00,tilapia,13,meat
2153,3/22/2021 14:00,pork,3,meat
2154,3/22/2021 15:00,oranges,13,fruits
2155,3/22/2021 15:00,toilet paper,8,toileteries
2156,3/22/2021 15:00,oranges,25,fruits
2157,3/22/2021 15:00,hand soap,21,personal care
2158,3/22/2021 16:00,apples,30,fruits
2159,3/22/2021 16:00,cookies,2,bakery
2160,3/22/2021 16:00,tilapia,7,meat
2161,3/22/2021 16:00,dish soap,28,detergents
2162,3/22/2021 17:00,shampoo,15,personal care
2163,3/22/2021 17:00,shaving cream,29,personal care
2164,3/22/2021 17:00,shampoo,20,personal care
2165,3/22/2021 17:00,soda,18,beverages
2166,3/22/2021 17:00,paper towels,4,toileteries
2167,3/22/2021 17:00,all purpose,6,detergents
2168,3/22/2021 17:00,shampoo,3,personal care
2169,3/22/2021 17:00,coffee,18,beverages
2170,3/22/2021 17:00,beef,16,meat
2171,3/22/2021 18:00,apples,22,fruits
2172,3/22/2021 18:00,paper towels,7,toileteries
2173,3/22/2021 18:00,buns,6,bakery
2174,3/22/2021 18:00,cupcakes,8,bakery
2175,3/22/2021 18:00,apples,2,fruits
2176,3/22/2021 18:00,pork,12,meat
2177,3/22/2021 18:00,all purpose,7,detergents
2178,3/22/2021 18:00,tea,1,beverages
2179,3/22/2021 18:00,shampoo,8,personal care
2180,3/22/2021 18:00,beans,8,canned food
2181,3/22/2021 19:00,soda,15,beverages
2182,3/22/2021 19:00,beans,6,canned food
2183,3/22/2021 19:00,all purpose,24,detergents
2184,3/22/2021 19:00,tilapia,9,meat
2185,3/22/2021 19:00,paper towels,4,toileteries
2186,3/22/2021 19:00,all purpose,11,detergents
2187,3/22/2021 19:00,apples,19,fruits
2188,3/22/2021 19:00,coffee,22,beverages
2189,3/22/2021 19:00,soda,2,beverages
2190,3/22/2021 19:00,cupcakes,5,bakery
2191,3/22/2021 20:00,dish soap,16,detergents
2192,3/22/2021 20:00,ketchup,1,canned food
2193,3/22/2021 20:00,ketchup,22,canned food
2194,3/22/2021 20:00,dish soap,27,detergents
2195,3/22/2021 21:00,buns,18,bakery
2196,3/22/2021 21:00,cupcakes,12,bakery
2197,3/22/2021 22:00,soda,16,beverages
2198,3/22/2021 22:00,laundry detergent,25,detergents
2199,3/22/2021 23:00,oranges,20,fruits
2200,3/22/2021 23:00,all purpose,25,detergents
2201,3/23/2021 7:00,cookies,1,bakery
2202,3/23/2021 8:00,loaves,9,bakery
2203,3/23/2021 8:00,toilet paper,26,toileteries
2204,3/23/2021 8:00,toilet paper,22,toileteries
2205,3/23/2021 9:00,hand soap,12,personal care
2206,3/23/2021 9:00,toilet paper,3,toileteries
2207,3/23/2021 9:00,apples,28,fruits
2208,3/23/2021 9:00,tea,3,beverages
2209,3/23/2021 9:00,apples,27,fruits
2210,3/23/2021 10:00,hand soap,9,personal care
2211,3/23/2021 10:00,laundry detergent,11,detergents
2212,3/23/2021 10:00,cookies,4,bakery
2213,3/23/2021 10:00,oranges,15,fruits
2214,3/23/2021 10:00,paper towels,8,toileteries
2215,3/23/2021 10:00,oranges,18,fruits
2216,3/23/2021 11:00,toilet paper,12,toileteries
2217,3/23/2021 11:00,shampoo,1,personal care
2218,3/23/2021 11:00,pork,19,meat
2219,3/23/2021 11:00,toilet paper,23,toileteries
2220,3/23/2021 11:00,cookies,3,bakery
2221,3/23/2021 11:00,cupcakes,2,bakery
2222,3/23/2021 11:00,apples,1,fruits
2223,3/23/2021 12:00,shampoo,16,personal care
2224,3/23/2021 12:00,shaving cream,14,personal care
2225,3/23/2021 12:00,toilet paper,6,toileteries
2226,3/23/2021 12:00,shaving cream,22,personal care
2227,3/23/2021 12:00,chicken,15,meat
2228,3/23/2021 12:00,bananas,7,fruits
2229,3/23/2021 12:00,coffee,22,beverages
2230,3/23/2021 12:00,all purpose,17,detergents
2231,3/23/2021 12:00,chicken,12,meat
2232,3/23/2021 13:00,hand soap,12,personal care
2233,3/23/2021 13:00,coffee,27,beverages
2234,3/23/2021 13:00,ketchup,20,canned food
2235,3/23/2021 13:00,bananas,5,fruits
2236,3/23/2021 13:00,shaving cream,12,personal care
2237,3/23/2021 13:00,shampoo,6,personal care
2238,3/23/2021 13:00,paper towels,2,toileteries
2239,3/23/2021 13:00,apples,16,fruits
2240,3/23/2021 14:00,all purpose,29,detergents
2241,3/23/2021 14:00,beans,2,canned food
2242,3/23/2021 14:00,paper towels,16,toileteries
2243,3/23/2021 14:00,shampoo,12,personal care
2244,3/23/2021 15:00,bananas,2,fruits
2245,3/23/2021 15:00,paper towels,6,toileteries
2246,3/23/2021 15:00,shaving cream,30,personal care
2247,3/23/2021 15:00,tilapia,13,meat
2248,3/23/2021 15:00,oranges,9,fruits
2249,3/23/2021 16:00,cookies,3,bakery
2250,3/23/2021 16:00,laundry detergent,20,detergents
2251,3/23/2021 16:00,bananas,2,fruits
2252,3/23/2021 16:00,coffee,27,beverages
2253,3/23/2021 16:00,bananas,7,fruits
2254,3/23/2021 16:00,beef,23,meat
2255,3/23/2021 17:00,pork,13,meat
2256,3/23/2021 17:00,loaves,3,bakery
2257,3/23/2021 17:00,all purpose,2,detergents
2258,3/23/2021 17:00,cookies,4,bakery
2259,3/23/2021 17:00,hand soap,10,personal care
2260,3/23/2021 17:00,dish soap,1,detergents
2261,3/23/2021 17:00,soda,26,beverages
2262,3/23/2021 17:00,dish soap,26,detergents
2263,3/23/2021 17:00,apples,18,fruits
2264,3/23/2021 17:00,soda,6,beverages
2265,3/23/2021 17:00,laundry detergent,10,detergents
2266,3/23/2021 17:00,dish soap,12,detergents
2267,3/23/2021 17:00,apples,4,fruits
2268,3/23/2021 17:00,dish soap,17,detergents
2269,3/23/2021 18:00,laundry detergent,23,detergents
2270,3/23/2021 18:00,beef,22,meat
2271,3/23/2021 18:00,shampoo,8,personal care
2272,3/23/2021 18:00,dish soap,11,detergents
2273,3/23/2021 18:00,chicken,18,meat
2274,3/23/2021 18:00,shampoo,10,personal care
2275,3/23/2021 18:00,pork,5,meat
2276,3/23/2021 18:00,soda,9,beverages
2277,3/23/2021 18:00,loaves,1,bakery
2278,3/23/2021 18:00,pork,3,meat
2279,3/23/2021 18:00,dish soap,26,detergents
2280,3/23/2021 18:00,oranges,24,fruits
2281,3/23/2021 18:00,laundry detergent,23,detergents
2282,3/23/2021 18:00,pork,6,meat
2283,3/23/2021 18:00,beans,10,canned food
2284,3/23/2021 19:00,tea,3,beverages
2285,3/23/2021 19:00,chicken,21,meat
2286,3/23/2021 19:00,apples,22,fruits
2287,3/23/2021 19:00,bananas,28,fruits
2288,3/23/2021 19:00,coffee,20,beverages
2289,3/23/2021 19:00,paper towels,4,toileteries
2290,3/23/2021 19:00,dish soap,18,detergents
2291,3/23/2021 19:00,loaves,4,bakery
2292,3/23/2021 20:00,tea,4,beverages
2293,3/23/2021 20:00,paper towels,13,toileteries
2294,3/23/2021 20:00,beans,1,canned food
2295,3/23/2021 20:00,hand soap,6,personal care
2296,3/23/2021 20:00,bananas,18,fruits
2297,3/23/2021 20:00,ketchup,6,canned food
2298,3/23/2021 21:00,buns,12,bakery
2299,3/23/2021 21:00,hand soap,1,personal care
2300,3/23/2021 21:00,ketchup,5,canned food
2301,3/23/2021 21:00,coffee,30,beverages
2302,3/23/2021 21:00,paper towels,19,toileteries
2303,3/23/2021 22:00,cupcakes,4,bakery
2304,3/23/2021 22:00,beef,14,meat
2305,3/23/2021 22:00,cupcakes,13,bakery
2306,3/23/2021 22:00,oranges,29,fruits
2307,3/23/2021 22:00,chicken,7,meat
2308,3/23/2021 22:00,oranges,26,fruits
2309,3/23/2021 23:00,all purpose,1,detergents
2310,3/23/2021 23:00,ketchup,29,canned food
2311,3/24/2021 7:00,apples,20,fruits
2312,3/24/2021 8:00,all purpose,6,detergents
2313,3/24/2021 8:00,all purpose,19,detergents
2314,3/24/2021 8:00,chicken,14,meat
2315,3/24/2021 9:00,soda,28,beverages
2316,3/24/2021 9:00,loaves,9,bakery
2317,3/24/2021 10:00,beans,11,canned food
2318,3/24/2021 10:00,hand soap,30,personal care
2319,3/24/2021 10:00,toilet paper,29,toileteries
2320,3/24/2021 10:00,hand soap,12,personal care
2321,3/24/2021 10:00,tea,4,beverages
2322,3/24/2021 11:00,bananas,6,fruits
2323,3/24/2021 11:00,paper towels,13,toileteries
2324,3/24/2021 11:00,toilet paper,17,toileteries
2325,3/24/2021 11:00,apples,25,fruits
2326,3/24/2021 11:00,beef,10,meat
2327,3/24/2021 11:00,beef,13,meat
2328,3/24/2021 11:00,beef,16,meat
2329,3/24/2021 11:00,tilapia,5,meat
2330,3/24/2021 11:00,cupcakes,12,bakery
2331,3/24/2021 11:00,beef,28,meat
2332,3/24/2021 11:00,coffee,23,beverages
2333,3/24/2021 11:00,all purpose,12,detergents
2334,3/24/2021 12:00,beans,1,canned food
2335,3/24/2021 12:00,shampoo,16,personal care
2336,3/24/2021 12:00,beans,2,canned food
2337,3/24/2021 12:00,dish soap,1,detergents
2338,3/24/2021 12:00,coffee,20,beverages
